iyear,imonth,idate,country,country_txt,region,region_txt,provstate,city,crit1,crit2,crit3,success,attacktype1,attacktype1_txt,targtype1,targtype1_txt,natlty1,natlty1_txt,gname,individual,weaptype1,weaptype1_txt,weapdetail,nkill,ishostkid,ransom
2005,7,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),95,Iraq,Unknown,0,5,Firearms,,3,1,0
2005,7,27,141,Nepal,6,South Asia,Far-Western,Dipayal,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,141,Nepal,Unknown,0,6,Explosives,The weapons used were described as socket bombs that were thrown at the civilians.,0,0,
2005,7,27,167,Russia,9,Eastern Europe,Chechnya (Republic),Dargo,1,1,1,1,2,Armed Assault,3,Police,167,Russia,Unknown,0,5,Firearms,,1,0,
2005,7,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,19,Transportation,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,1,Business,95,Iraq,Unknown,0,6,Explosives,,5,0,
2005,7,27,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,27,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,1,Business,95,Iraq,Unknown,0,5,Firearms,,17,0,
2005,7,28,167,Russia,9,Eastern Europe,Republic of Degastan,Makhachkala,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Unknown,0,6,Explosives,,0,0,
2005,7,28,69,France,8,Western Europe,Corsica,Porto-Vecchio,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,69,France,Corsican National Liberation Front (FLNC),0,6,Explosives,,0,0,
2005,7,28,141,Nepal,6,South Asia,Central,Tilpung Village,1,1,1,1,7,Facility/Infrastructure Attack,19,Transportation,141,Nepal,Unknown,0,8,Incendiary,,0,0,
2005,7,28,95,Iraq,10,Middle East & North Africa,Saladin,Awjah,1,1,1,1,2,Armed Assault,4,Military,95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,7,28,92,India,6,South Asia,Uttar Pradesh,Jaunpur,1,1,1,1,3,Bombing/Explosion,19,Transportation,92,India,Unknown,0,6,Explosives,,1,0,
2005,7,28,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,19,Transportation,95,Iraq,Unknown,0,6,Explosives,,1,0,
2005,7,28,209,Turkey,10,Middle East & North Africa,Bingol,Yayladere,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),209,Turkey,Kurdistan Workers' Party (PKK),0,13,Unknown,,0,1,0
2005,7,28,153,Pakistan,6,South Asia,Federally Administered Tribal Areas,Wana,1,1,1,1,3,Bombing/Explosion,1,Business,153,Pakistan,Unknown,0,6,Explosives,,0,0,
2005,7,28,69,France,8,Western Europe,Corsica,Bastia,1,1,1,1,3,Bombing/Explosion,1,Business,69,France,Corsican National Liberation Front (FLNC),0,6,Explosives,,0,0,
2005,7,28,69,France,8,Western Europe,Corsica,Cargese,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,98,Italy,Corsican National Liberation Front (FLNC),0,6,Explosives,,0,0,
2005,7,29,209,Turkey,10,Middle East & North Africa,Gumushane,Torul,1,1,1,1,2,Armed Assault,4,Military,209,Turkey,Kurdistan Workers' Party (PKK),0,5,Firearms,,1,0,
2005,7,29,92,India,6,South Asia,Jammu and Kashmir,Srinagar,1,1,0,1,2,Armed Assault,4,Military,92,India,Al-Mansoorian,0,5,Firearms,,2,0,
2005,7,29,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gaza,1,1,1,1,6,Hostage Taking (Kidnapping),7,Government (Diplomatic),999,Multinational,Unknown,0,5,Firearms,,0,1,0
2005,7,29,6,Algeria,10,Middle East & North Africa,Boumerdès,Tidjelabine,1,1,1,1,3,Bombing/Explosion,3,Police,6,Algeria,Salafist Group for Preaching and Fighting (GSPC),0,6,Explosives,Two homemade bombs detonated; automatic weapons fired,2,0,0
2005,7,29,205,Thailand,5,Southeast Asia,Yala (Province),Unknown,1,1,1,0,3,Bombing/Explosion,3,Police,205,Thailand,Unknown,0,8,Incendiary,,0,0,
2005,7,29,92,India,6,South Asia,Jammu and Kashmir,Dub,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,9,Melee,,5,0,
2005,7,29,95,Iraq,10,Middle East & North Africa,Nineveh,Rabiaa,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Al-Qaida in Iraq,0,6,Explosives,,44,0,
2005,7,29,185,Spain,8,Western Europe,Castile-La Mancha,Ciudad Real,1,1,1,1,3,Bombing/Explosion,19,Transportation,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2005,7,29,209,Turkey,10,Middle East & North Africa,Hakkari,Hakkari,1,1,1,1,3,Bombing/Explosion,4,Military,209,Turkey,Unknown,0,6,Explosives,,2,0,
2005,7,29,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,95,Iraq,Unknown,0,6,Explosives,,3,0,
2005,7,29,185,Spain,8,Western Europe,Castile-La Mancha,Toledo,1,1,1,1,3,Bombing/Explosion,19,Transportation,185,Spain,Basque Fatherland and Freedom (ETA),0,6,Explosives,,0,0,
2005,7,30,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,5,0,
2005,7,30,160,Philippines,5,Southeast Asia,South Cotabato,Koronadal,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,160,Philippines,Abu Sayyaf Group (ASG),0,6,Explosives,,0,0,
2005,7,30,141,Nepal,6,South Asia,Eastern,Kolbung,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),141,Nepal,Unknown,0,5,Firearms,,0,1,0
2005,7,30,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),2,Government (General),95,Iraq,Unknown,0,5,Firearms,,,1,0
2005,7,30,185,Spain,8,Western Europe,Basque Country,Durango,1,1,1,1,3,Bombing/Explosion,2,Government (General),185,Spain,Basque Fatherland and Freedom (ETA),0,8,Incendiary,,0,0,
2005,7,30,95,Iraq,10,Middle East & North Africa,Basra,Basra,1,1,1,1,3,Bombing/Explosion,7,Government (Diplomatic),216,Great Britain,Imam Hussein Brigade,0,6,Explosives,,2,0,
2005,7,30,182,Somalia,11,Sub-Saharan Africa,Banaadir,Mogadishu,1,1,1,1,1,Assassination,15,Religious Figures/Institutions,182,Somalia,Unknown,0,5,Firearms,,1,0,
2005,7,30,185,Spain,8,Western Europe,Basque Country,Durango,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,8,Incendiary,,0,0,
2005,7,30,4,Afghanistan,6,South Asia,Uruzgan,Charchino district,1,1,1,1,3,Bombing/Explosion,2,Government (General),4,Afghanistan,Taliban,0,6,Explosives,,3,0,
2005,7,31,141,Nepal,6,South Asia,Western,Dibarna,1,1,1,1,3,Bombing/Explosion,1,Business,141,Nepal,Unknown,0,6,Explosives,,2,0,
2005,7,31,4,Afghanistan,6,South Asia,Helmand,Anar Shela,1,1,1,1,2,Armed Assault,3,Police,4,Afghanistan,Taliban,0,5,Firearms,,0,0,
2005,7,31,95,Iraq,10,Middle East & North Africa,Babil,Haswah,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,,7,0,
2005,7,31,209,Turkey,10,Middle East & North Africa,Diyarbakir,Kocakoy,1,1,1,1,2,Armed Assault,3,Police,209,Turkey,Unknown,0,5,Firearms,,2,0,
2005,7,31,141,Nepal,6,South Asia,Western,Ismakot,1,1,1,1,3,Bombing/Explosion,3,Police,141,Nepal,Unknown,0,6,Explosives,,1,0,
2005,8,1,45,Colombia,3,South America,Cesar,Atanquez,1,1,1,1,3,Bombing/Explosion,3,Police,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,6,Explosives,A roadside bomb and automatic weapons were used to attack the convoy.,15,0,
2005,8,1,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gaza,1,1,1,1,3,Bombing/Explosion,2,Government (General),155,West Bank and Gaza Strip,Unknown,0,6,Explosives,,0,0,
2005,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Unknown,0,5,Firearms,The attackers fired guns at General Abdelsalam Rauf Saleh's convoy.,1,0,
2005,8,1,95,Iraq,10,Middle East & North Africa,At Tamim,Kirkuk,1,1,1,1,2,Armed Assault,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,8,1,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Sunni Muslim extremists,0,5,Firearms,Two of the victims were found beheaded and the others had been shot.,22,0,
2005,8,1,160,Philippines,5,Southeast Asia,Masbate,San Jacinto,1,1,1,1,2,Armed Assault,3,Police,160,Philippines,New People's Army (NPA),0,5,Firearms,,0,0,
2005,8,1,185,Spain,8,Western Europe,Basque Country,Getxo,1,1,1,1,3,Bombing/Explosion,1,Business,185,Spain,Basque Fatherland and Freedom (ETA),0,8,Incendiary,The attackers threw Molotov cocktails at multiple storefronts which resulted in several fires.,0,0,
2005,8,2,95,Iraq,10,Middle East & North Africa,Basra,Basra,1,1,1,1,6,Hostage Taking (Kidnapping),10,Journalists & Media,217,United States,Shia Muslim extremists,0,5,Firearms,,1,1,0
2005,8,2,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,3,Police,95,Iraq,Unknown,0,5,Firearms,The attackers used a machine gun to strafe Colonel Mizher Hamad Yussef's car.,1,0,
2005,8,2,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,8,2,209,Turkey,10,Middle East & North Africa,Antalya,Antalya,1,1,1,1,3,Bombing/Explosion,1,Business,209,Turkey,Unknown,0,6,Explosives,Some sources indicated that a small percussion bomb was used in the attack.,0,0,
2005,8,2,209,Turkey,10,Middle East & North Africa,Antalya,Antalya,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,209,Turkey,Unknown,0,6,Explosives,Some sources indicated that a small percussion bomb was used in the attack.,0,0,
2005,8,2,92,India,6,South Asia,Jammu and Kashmir,Sanglow,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,0,
2005,8,2,92,India,6,South Asia,Jammu and Kashmir,Nandihal,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,1,0
2005,8,2,92,India,6,South Asia,Jammu and Kashmir,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,0,
2005,8,2,92,India,6,South Asia,Jammu and Kashmir,Sayiwan,1,1,1,1,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,92,India,Unknown,0,5,Firearms,,1,1,0
2005,8,2,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Beit Hanoun,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Palestinian Islamic Jihad (PIJ),0,6,Explosives,Reports indicate that at least three rockets were fired during the attack.,2,0,
2005,8,2,141,Nepal,6,South Asia,Far-Western,Manakot,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,141,Nepal,Maoists,0,6,Explosives,,1,0,
2005,8,2,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,1,1,1,1,3,Bombing/Explosion,21,Utilities,95,Iraq,Unknown,0,6,Explosives,,0,0,
2005,8,2,4,Afghanistan,6,South Asia,Helmand,Lashkar Gah,1,1,1,1,2,Armed Assault,2,Government (General),4,Afghanistan,Taliban,0,5,Firearms,,1,0,
2005,8,2,94,Iran,10,Middle East & North Africa,Tehran,Tehran,1,1,1,1,3,Bombing/Explosion,6,Airports & Aircraft,216,Great Britain,Unknown,0,6,Explosives,Reports indicated that the device used was a small parcel bomb that had been placed inside of a garbage can.,0,0,
2005,8,2,205,Thailand,5,Southeast Asia,Narathiwat (Province),Sungai Padi ((District)),1,1,1,1,2,Armed Assault,2,Government (General),205,Thailand,Unknown,0,5,Firearms,,1,0,
2005,8,2,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,6,Hostage Taking (Kidnapping),1,Business,38,Canada,Unknown,0,5,Firearms,The victim had been beaten with metal pipes and tortured with electrical wires.  He was killed with one gunshot to his head.,1,1,1
2005,8,2,4,Afghanistan,6,South Asia,Ghazni,Unknown,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,4,Afghanistan,Taliban,0,9,Melee,"The three victims were beheaded, but reports did not indicate what type of weapon was used in the attack.",3,0,
2005,8,2,205,Thailand,5,Southeast Asia,Narathiwat (Province),Ruso (District),1,1,1,1,2,Armed Assault,3,Police,205,Thailand,Thai Islamic Militants,0,5,Firearms,Assault rifles were used in the attack.,0,0,
2005,8,2,186,Sri Lanka,6,South Asia,North Central,Welikanda,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,5,Firearms,,1,0,
2005,8,3,167,Russia,9,Eastern Europe,Dagestan,Between Makhachkala and Tarki,1,1,1,0,3,Bombing/Explosion,21,Utilities,167,Russia,Unknown,0,6,Explosives,The bomb was a clock-operated hand grenade.,0,0,
2005,8,3,167,Russia,9,Eastern Europe,Dagestan (Republic),Makhachkala,1,1,1,1,3,Bombing/Explosion,3,Police,167,Russia,Unknown,0,6,Explosives,,0,0,
2005,8,3,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,3,Bombing/Explosion,2,Government (General),95,Iraq,Unknown,0,6,Explosives,One mortar shell exploded in the attack.,1,0,
2005,8,3,45,Colombia,3,South America,Cauca,Piamonte,1,1,1,1,9,Unknown,3,Police,45,Colombia,Revolutionary Armed Forces of Colombia (FARC),0,13,Unknown,,4,0,
2005,8,3,92,India,6,South Asia,Jammu and Kashmir,Doda district,1,1,1,1,6,Hostage Taking (Kidnapping),3,Police,92,India,Unknown,0,13,Unknown,,1,1,0
2005,8,3,92,India,6,South Asia,Jammu and Kashmir,Rajouri district,1,1,1,1,6,Hostage Taking (Kidnapping),4,Military,92,India,Unknown,0,9,Melee,,1,1,0
2005,8,3,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Gaza,1,1,1,1,3,Bombing/Explosion,2,Government (General),155,West Bank and Gaza Strip,Unknown,0,6,Explosives,One grenade was used in the attack.,0,0,
2005,8,4,4,Afghanistan,6,South Asia,Zabul,Daychopan district,1,1,1,1,1,Assassination,2,Government (General),4,Afghanistan,Taliban,0,5,Firearms,Four men attached the victim with guns while riding on two motorcycles.,1,0,
2005,8,4,4,Afghanistan,6,South Asia,Helmand,Marja,1,1,1,1,1,Assassination,15,Religious Figures/Institutions,4,Afghanistan,Taliban,0,5,Firearms,,1,0,
2005,8,4,167,Russia,9,Eastern Europe,Dagestan,Mogilevskoye,1,1,1,1,3,Bombing/Explosion,21,Utilities,167,Russia,Unknown,0,6,Explosives,,0,0,
2005,8,4,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,8,4,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,1,1,1,1,2,Armed Assault,4,Military,95,Iraq,Unknown,0,5,Firearms,,3,0,
2005,8,4,95,Iraq,10,Middle East & North Africa,Kirkuk,Dakok,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,95,Iraq,Unknown,0,6,Explosives,A suicide bomber exploded a car bomb near a convoy of vehicles.,5,0,
2005,8,4,97,Israel,10,Middle East & North Africa,Northern,Shefa Amr,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Kach,0,5,Firearms,The perpetrator used an M-16 assault rifle.,5,0,
2005,8,4,205,Thailand,5,Southeast Asia,Narathiwat (Province),Yi Ngo (District),1,1,1,1,2,Armed Assault,14,Private Citizens & Property,205,Thailand,Thai Islamic Militants,0,5,Firearms,,2,0,
2005,8,4,205,Thailand,5,Southeast Asia,Narathiwat (Province),Rue So (District),1,1,1,1,2,Armed Assault,14,Private Citizens & Property,205,Thailand,Thai Islamic Militants,0,5,Firearms,,1,0,
2005,8,4,209,Turkey,10,Middle East & North Africa,Istanbul,Pendik,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,209,Turkey,Kurdistan Workers' Party (PKK),0,6,Explosives,The bomb was composed of C4 plastic explosives.,2,0,
2005,8,4,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,8,5,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,8,5,209,Turkey,10,Middle East & North Africa,Bingol,Servi,1,1,1,1,3,Bombing/Explosion,2,Government (General),209,Turkey,Kurdistan Workers' Party (PKK),0,6,Explosives,,0,0,
2005,8,5,209,Turkey,10,Middle East & North Africa,Hakkari,Semdinli,1,1,1,1,3,Bombing/Explosion,4,Military,209,Turkey,Kurdistan Workers' Party (PKK),0,6,Explosives,The bomb may have been detonated either with a timer or remote trigger.  The perpetrators fired at the at the paramilitary compound after the bomb exploded.,5,0,
2005,8,5,167,Russia,9,Eastern Europe,Urals (Federal  District ),Yekaterinburg,1,1,1,0,3,Bombing/Explosion,19,Transportation,167,Russia,Unknown,0,6,Explosives,The device was assembled using a bottle with the incendiary mixture and a timer.,0,0,
2005,8,5,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,1,0,
2005,8,5,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,1,Assassination,2,Government (General),95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,8,6,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Beit Hanoun,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Al-Aqsa Martyrs Brigade,0,6,Explosives,,0,0,
2005,8,6,155,West Bank and Gaza Strip,10,Middle East & North Africa,Gaza Strip,Unknown,1,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,97,Israel,Unknown,0,6,Explosives,,1,0,
2005,8,6,4,Afghanistan,6,South Asia,Khost,Salerno,1,1,1,0,3,Bombing/Explosion,4,Military,422,International,Unknown,0,6,Explosives,The perpetrator was carrying two anti-personnel mines and one grenade.,0,0,
2005,8,6,45,Colombia,3,South America,Arauca,Arauca,1,1,1,1,3,Bombing/Explosion,15,Religious Figures/Institutions,45,Colombia,National Liberation Army of Colombia (ELN),0,6,Explosives,The explosive used in the attack was inserted into a bicycle frame.,1,0,
2005,8,6,92,India,6,South Asia,Assam,Guwahati,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,6,92,India,6,South Asia,Assam,Guwahati,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,6,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,95,Iraq,Unknown,0,6,Explosives,One mortar shell exploded in the attack.,1,0,
2005,8,6,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,1,1,1,0,1,Assassination,14,Private Citizens & Property,4,Afghanistan,Unknown,0,5,Firearms,,0,0,
2005,8,6,4,Afghanistan,6,South Asia,Balkh,Mazari Sharif,1,1,1,1,3,Bombing/Explosion,3,Police,4,Afghanistan,Unknown,0,6,Explosives,Two rockets were used in the attack.,0,0,
2005,8,7,4,Afghanistan,6,South Asia,Khost,Sabari district,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,4,Afghanistan,Unknown,0,6,Explosives,The type of rockets used in the attack was not specified.,0,0,
2005,8,7,92,India,6,South Asia,Assam,Tinsukia district,1,1,1,1,3,Bombing/Explosion,19,Transportation,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Tinsukia district,1,1,1,1,3,Bombing/Explosion,19,Transportation,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Boko,1,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,4,0,
2005,8,7,92,India,6,South Asia,Assam,Sivasagar,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,Four bombs were used in the attack.,0,0,
2005,8,7,92,India,6,South Asia,Assam,Unknown,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Duliajan,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Narengi,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Narengi,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Narengi,1,1,1,1,3,Bombing/Explosion,21,Utilities,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,92,India,6,South Asia,Assam,Nagaon district,1,1,1,0,3,Bombing/Explosion,19,Transportation,92,India,United Liberation Front of Assam (ULFA),0,6,Explosives,,0,0,
2005,8,7,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Unknown,0,5,Firearms,,4,0,
2005,8,7,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,95,Iraq,Unknown,0,5,Firearms,,3,0,
2005,8,7,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,1,1,1,1,3,Bombing/Explosion,3,Police,95,Iraq,Unknown,0,6,Explosives,The attacker used an empty oil tanker rigged with explosives in the attack.,3,0,
2005,8,7,155,West Bank and Gaza Strip,10,Middle East & North Africa,West Bank,Ramallah,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,97,Israel,Al-Aqsa Martyrs Brigade,0,5,Firearms,,0,0,
2005,8,7,186,Sri Lanka,6,South Asia,Eastern,Kantale,1,1,1,1,3,Bombing/Explosion,2,Government (General),186,Sri Lanka,Liberation Tigers of Tamil Eelam (LTTE),0,6,Explosives,,0,0,
2005,8,7,205,Thailand,5,Southeast Asia,Narathiwat (Province),Rangae (District),1,1,1,1,2,Armed Assault,14,Private Citizens & Property,205,Thailand,Thai Islamic Militants,0,5,Firearms,A 9mm pistol was used in the attack.,1,0,
2005,8,7,153,Pakistan,6,South Asia,Balochistan,Turbat,1,1,1,1,3,Bombing/Explosion,1,Business,153,Pakistan,Unknown,0,6,Explosives,,0,0,
2005,8,7,153,Pakistan,6,South Asia,Balochistan,Rakhni (District),1,1,1,1,3,Bombing/Explosion,21,Utilities,153,Pakistan,Unknown,0,6,Explosives,Two bombs were used in the attack.,0,0,
2005,8,8,95,Iraq,10,Middle East & North Africa,Saladin,Baiji,1,1,1,1,2,Armed Assault,21,Utilities,95,Iraq,Unknown,0,5,Firearms,,2,0,
2005,8,8,4,Afghanistan,6,South Asia,Ghazni,Mazu,1,1,1,1,2,Armed Assault,14,Private Citizens & Property,4,Afghanistan,Taliban,0,5,Firearms,,1,0,
